"year","month","ACLED_BRD_state","ACLED_BRD_nonstate","ACLED_BRD_total","Shape_Leng","Shape_Area","ADM3_EN","ADM3_PCODE","ADM3_REF","ADM3ALT1EN","ADM3ALT2EN","ADM2_EN","ADM2_PCODE","ADM1_EN","ADM1_PCODE","ADM0_EN","ADM0_PCODE","date","validOn","validTo","GID_0","GID_1","GID_2","GID_3"
2018,6,1,0,1,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2018,6,2,0,2,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2018,7,36,0,36,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2018,8,4,0,4,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2018,8,0,5,5,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2018,9,0,18,18,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2018,10,0,1,1,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2018,12,12,0,12,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2019,1,0,4,4,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2020,2,0,4,4,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2020,3,0,2,2,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2020,5,0,3,3,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2020,9,0,1,1,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2021,6,0,4,4,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2021,7,0,1,1,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2021,8,0,4,4,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2021,9,0,2,2,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2021,10,3,4,7,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2023,1,0,1,1,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2023,1,0,1,1,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2023,1,0,1,1,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2023,3,0,4,4,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2023,3,0,7,7,1.83336690456,0.12836603224,"Chinaksen","ET041015",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041015"
2016,2,3,0,3,1.8656771324,0.091072688578,"Girawa","ET041016",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041016"
2016,7,2,0,2,1.8656771324,0.091072688578,"Girawa","ET041016",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041016"
2016,7,0,2,2,1.8656771324,0.091072688578,"Girawa","ET041016",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041016"
2016,9,6,0,6,2.39369734194,0.168233286468,"Golo Oda","ET041017",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041017"
2016,12,13,0,13,2.39369734194,0.168233286468,"Golo Oda","ET041017",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041017"
2018,8,2,0,2,2.39369734194,0.168233286468,"Golo Oda","ET041017",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041017"
2015,9,9,0,9,2.65302413638,0.218013267957,"Meyu Muleke","ET041018",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041018"
2016,9,7,0,7,2.65302413638,0.218013267957,"Meyu Muleke","ET041018",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041018"
2017,3,1,0,1,2.65302413638,0.218013267957,"Meyu Muleke","ET041018",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041018"
2017,11,2,0,2,2.65302413638,0.218013267957,"Meyu Muleke","ET041018",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041018"
2018,3,2,0,2,2.65302413638,0.218013267957,"Meyu Muleke","ET041018",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041018"
2018,8,69,0,69,2.65302413638,0.218013267957,"Meyu Muleke","ET041018",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041018"
2020,6,1,0,1,0.10354944244,0.000463532523733,"Haromaya town","ET041019",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041019"
2020,9,1,0,1,0.10354944244,0.000463532523733,"Haromaya town","ET041019",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041019"
2021,2,1,0,1,0.10354944244,0.000463532523733,"Haromaya town","ET041019",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041019"
2016,9,1,0,1,0.0946715144955,0.000248373518005,"Deder town","ET041097",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041097"
2017,9,0,1,1,0.0946715144955,0.000248373518005,"Deder town","ET041097",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041097"
2018,4,1,0,1,0.0946715144955,0.000248373518005,"Deder town","ET041097",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041097"
2016,7,7,0,7,0.371414801275,0.00486635397963,"Aweday town","ET041099",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041099"
2016,8,1,0,1,0.371414801275,0.00486635397963,"Aweday town","ET041099",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041099"
2017,6,0,1,1,0.371414801275,0.00486635397963,"Aweday town","ET041099",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041099"
2017,9,0,50,50,0.371414801275,0.00486635397963,"Aweday town","ET041099",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041099"
2018,3,1,0,1,0.371414801275,0.00486635397963,"Aweday town","ET041099",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041099"
2020,10,1,0,1,0.371414801275,0.00486635397963,"Aweday town","ET041099",NA,NA,NA,"East Hararge","ET0410","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0410","ET041099"
2024,5,1,0,1,1.85936205531,0.100110576307,"Agarfa","ET041104",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041104"
2024,11,0,6,6,1.85936205531,0.100110576307,"Agarfa","ET041104",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041104"
2021,8,2,0,2,2.00814070442,0.157337628678,"Harena Buluk","ET041111",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041111"
2015,10,6,0,6,3.69354346749,0.399712023677,"Mena (Bale)","ET041112",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041112"
2016,3,28,0,28,3.69354346749,0.399712023677,"Mena (Bale)","ET041112",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041112"
2017,5,5,0,5,3.69354346749,0.399712023677,"Mena (Bale)","ET041112",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041112"
2021,1,1,0,1,3.69354346749,0.399712023677,"Mena (Bale)","ET041112",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041112"
2021,2,2,0,2,3.69354346749,0.399712023677,"Mena (Bale)","ET041112",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041112"
2017,11,3,0,3,5.58996473812,0.716601946581,"Meda Welabu","ET041113",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041113"
2018,3,5,0,5,5.58996473812,0.716601946581,"Meda Welabu","ET041113",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041113"
2018,6,1,0,1,5.58996473812,0.716601946581,"Meda Welabu","ET041113",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041113"
2018,7,9,0,9,5.58996473812,0.716601946581,"Meda Welabu","ET041113",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041113"
2023,9,1,0,1,5.58996473812,0.716601946581,"Meda Welabu","ET041113",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041113"
2016,3,12,0,12,3.72613938185,0.419926541992,"Gura Damole","ET041115",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041115"
2016,6,15,0,15,3.72613938185,0.419926541992,"Gura Damole","ET041115",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041115"
2016,12,21,0,21,3.72613938185,0.419926541992,"Gura Damole","ET041115",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041115"
2017,5,1,0,1,3.72613938185,0.419926541992,"Gura Damole","ET041115",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041115"
2022,7,3,10,13,3.72613938185,0.419926541992,"Gura Damole","ET041115",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041115"
2022,9,6,0,6,3.72613938185,0.419926541992,"Gura Damole","ET041115",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041115"
2022,10,0,3,3,3.72613938185,0.419926541992,"Gura Damole","ET041115",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041115"
2015,11,5,0,5,2.04846231838,0.123974041887,"Goro (Bale)","ET041116",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041116"
2016,6,2,0,2,2.04846231838,0.123974041887,"Goro (Bale)","ET041116",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041116"
2016,12,17,0,17,2.04846231838,0.123974041887,"Goro (Bale)","ET041116",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041116"
2016,6,5,0,5,0.309762773367,0.00449678860187,"Robe Town","ET041119",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041119"
2016,12,12,0,12,0.309762773367,0.00449678860187,"Robe Town","ET041119",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041119"
2017,1,8,0,8,0.309762773367,0.00449678860187,"Robe Town","ET041119",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041119"
2017,7,3,0,3,0.309762773367,0.00449678860187,"Robe Town","ET041119",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041119"
2018,7,6,0,6,0.309762773367,0.00449678860187,"Robe Town","ET041119",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041119"
2018,7,11,11,22,0.268686446163,0.0035028494895,"Goba town","ET041120",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041120"
2020,6,1,0,1,1.42278860164,0.0532094499388,"Dinsho","ET041122",NA,NA,NA,"Bale","ET0411","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0411","ET041122"
2017,1,8,0,8,2.83447347463,0.216954354018,"Yabelo","ET041207",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041207"
2021,2,3,0,3,2.83447347463,0.216954354018,"Yabelo","ET041207",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041207"
2025,2,3,0,3,2.83447347463,0.216954354018,"Yabelo","ET041207",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041207"
2025,5,1,0,1,2.83447347463,0.216954354018,"Yabelo","ET041207",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041207"
2017,11,3,0,3,3.46294336147,0.366802983534,"Arero","ET041208",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041208"
2015,12,5,0,5,2.31528246151,0.218047750119,"Moyale (OR)","ET041210",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041210"
2016,7,24,0,24,2.31528246151,0.218047750119,"Moyale (OR)","ET041210",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041210"
2017,1,4,0,4,2.31528246151,0.218047750119,"Moyale (OR)","ET041210",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041210"
2017,9,32,4,36,2.31528246151,0.218047750119,"Moyale (OR)","ET041210",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041210"
2017,9,65,0,65,2.31528246151,0.218047750119,"Moyale (OR)","ET041210",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041210"
2018,1,1,0,1,2.31528246151,0.218047750119,"Moyale (OR)","ET041210",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041210"
2018,3,14,0,14,2.31528246151,0.218047750119,"Moyale (OR)","ET041210",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041210"
2018,3,0,2,2,2.31528246151,0.218047750119,"Moyale (OR)","ET041210",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041210"
2018,4,7,3,10,2.31528246151,0.218047750119,"Moyale (OR)","ET041210",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041210"
2018,5,13,3,16,2.31528246151,0.218047750119,"Moyale (OR)","ET041210",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041210"
2018,7,2,0,2,2.31528246151,0.218047750119,"Moyale (OR)","ET041210",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041210"
2018,9,1,4,5,2.31528246151,0.218047750119,"Moyale (OR)","ET041210",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041210"
2018,11,0,12,12,2.31528246151,0.218047750119,"Moyale (OR)","ET041210",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041210"
2018,12,44,16,60,2.31528246151,0.218047750119,"Moyale (OR)","ET041210",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041210"
2019,8,0,3,3,2.31528246151,0.218047750119,"Moyale (OR)","ET041210",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041210"
2021,6,47,0,47,2.31528246151,0.218047750119,"Moyale (OR)","ET041210",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041210"
2022,4,6,0,6,2.31528246151,0.218047750119,"Moyale (OR)","ET041210",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041210"
2023,11,3,0,3,2.31528246151,0.218047750119,"Moyale (OR)","ET041210",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041210"
2025,1,1,0,1,2.31528246151,0.218047750119,"Moyale (OR)","ET041210",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041210"
2019,2,5,0,5,2.17167832313,0.20954148924,"Miyo","ET041216",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041216"
2024,3,0,1,1,2.17167832313,0.20954148924,"Miyo","ET041216",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041216"
2024,9,0,1,1,2.17167832313,0.20954148924,"Miyo","ET041216",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041216"
2017,11,27,0,27,2.62489332837,0.25845284562,"Dhas","ET041220",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041220"
2024,12,2,0,2,3.31798109783,0.321895312519,"Elwaya","ET041295",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041295"
2019,9,5,0,5,3.90693086077,0.41283903769,"Wachile","ET041298",NA,NA,NA,"Borena","ET0412","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0412","ET041298"
2015,12,1,0,1,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2022,1,1,0,1,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2022,4,1,0,1,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2022,5,20,0,20,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2022,7,7,0,7,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2022,8,1,0,1,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2022,9,10,0,10,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2022,11,0,3,3,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2022,12,3,0,3,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2024,2,0,17,17,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2024,3,11,0,11,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2024,4,9,0,9,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2024,4,3,33,36,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
